,groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle
41,34,70.0,23/03/2020,D,567251,2,2,group 87,6,4,860,324.9539,1620,1576.5,1614.0,1561.0,1570.400024,0.0142,1614.0,,22/03/2020 23:29,23/03/2020 01:42,23/03/2020 01:48,23/03/2020 02:01,23/03/2020 02:26,23/03/2020 02:30,23/03/2020 02:15,23/03/2020 02:40,23/03/2020 02:46,27.4,,401.2031555,395.92,0,1ª
42,34,71.66666667,23/03/2020,D,567281,2,1,group 87,1,3,520,354.2463,1609,1615.900024,1580.0,1569.0,1579.099976,0.0344,1580.0,,23/03/2020 02:38,23/03/2020 02:36,23/03/2020 02:40,23/03/2020 02:43,23/03/2020 03:20,23/03/2020 03:16,23/03/2020 03:07,23/03/2020 03:24,23/03/2020 03:53,26.76666667,,151.7792053,135.34,0,1ª
43,34,73.33333333,23/03/2020,D,567301,2,1,group 12,2,4,850,329.1754,1606,1637.099976,1591.800049,1557.0,1563.300049,0.0225,1591.800049,,23/03/2020 05:06,23/03/2020 05:09,23/03/2020 05:14,23/03/2020 05:31,23/03/2020 05:34,23/03/2020 05:35,23/03/2020 05:35,23/03/2020 06:18,23/03/2020 06:41,20.71666667,7145.0,0.0,157.56,0,1ª
44,34,75.0,23/03/2020,D,71181,2,1,group 12,6,3,630,340.9525,1621,1598.950161,1587.0,1557.0,1571.300049,,1587.0,,23/03/2020 05:53,23/03/2020 06:08,23/03/2020 06:12,,23/03/2020 06:52,23/03/2020 06:32,23/03/2020 06:27,,,15.23333333,1554.0,0.0,143.42,0,1ª
45,34,76.66666667,23/03/2020,D,71191,2,1,group 12,1,3,610,340.4538,1597,1593.800049,1564.599976,1551.0,1554.5,0.0285,1564.599976,,23/03/2020 07:02,23/03/2020 06:59,23/03/2020 07:04,23/03/2020 07:06,23/03/2020 07:20,23/03/2020 07:17,23/03/2020 07:16,23/03/2020 07:25,23/03/2020 07:31,12.48333333,982.0,0.0,56.56,0,1ª
46,34,78.33333333,23/03/2020,D,71201,2,1,group 12,7,4,700,341.6671,1579,1613.0,1580.0,1551.0,1580.0,0.0304,1580.0,,23/03/2020 08:05,23/03/2020 07:56,23/03/2020 08:03,23/03/2020 08:05,23/03/2020 08:13,23/03/2020 08:16,23/03/2020 08:14,23/03/2020 08:23,23/03/2020 08:27,10.83333333,5454.0,0.0,83.83,0,1ª
47,34,80.0,23/03/2020,C,567351,2,1,group 42,20,3,680,319.6518,1642,1631.400024,1608.199951,1595.0,1601.0,0.065,1608.199951,,23/03/2020 10:48,23/03/2020 10:43,23/03/2020 10:51,,23/03/2020 11:20,23/03/2020 11:29,23/03/2020 11:28,23/03/2020 11:41,23/03/2020 12:00,37.11666667,200.0,276.2769165,321.18,0,1ª
48,34,81.66666667,23/03/2020,C,71241,2,1,group 42,12,3,530,347.668,1633,1613.300049,1582.0,1573.0,1578.099976,0.0297,1582.0,,23/03/2020 12:34,23/03/2020 12:35,23/03/2020 12:38,23/03/2020 12:40,23/03/2020 13:21,23/03/2020 13:23,23/03/2020 13:22,23/03/2020 13:32,23/03/2020 13:41,44.55,297.0,401.8168335,606.0,0,1ª
49,34,83.33333333,23/03/2020,C,567381,2,1,group 33,7,4,660,323.7574,1626,1641.800049,1611.300049,1592.0,1596.599976,0.065,1611.300049,,23/03/2020 14:59,23/03/2020 14:58,23/03/2020 15:08,23/03/2020 15:09,23/03/2020 15:39,23/03/2020 15:35,23/03/2020 15:33,23/03/2020 16:11,23/03/2020 16:17,24.96666667,,41.13169861,32.32,0,1ª
50,34,85.0,23/03/2020,C,567391,2,1,group 33,2,4,550,348.4354,1611,1624.199951,1594.0,1579.0,1581.300049,0.0445,1594.0,,23/03/2020 16:00,23/03/2020 16:09,23/03/2020 16:11,23/03/2020 16:12,23/03/2020 16:44,23/03/2020 16:50,23/03/2020 16:48,23/03/2020 17:00,23/03/2020 17:14,36.95,824.0,201.5075073,334.31,0,1ª
51,34,86.66666667,23/03/2020,C,71301,2,1,group 34,7,4,570,336.3966,1626,1613.400024,1592.0,1591.0,1599.0,0.086,1592.0,,23/03/2020 18:33,23/03/2020 18:40,23/03/2020 18:46,23/03/2020 18:47,23/03/2020 19:22,23/03/2020 19:26,23/03/2020 19:23,23/03/2020 19:35,23/03/2020 19:51,37.61666667,376.0,421.6899719,424.2,0,1ª
52,34,88.33333333,23/03/2020,C,71311,2,1,group 34,17,1,660,354.5243,1662,1607.400024,1586.5,1583.0,1582.099976,0.055,1586.5,,23/03/2020 19:28,23/03/2020 19:37,23/03/2020 20:37,23/03/2020 20:06,23/03/2020 20:46,23/03/2020 20:57,23/03/2020 20:53,23/03/2020 21:05,23/03/2020 21:16,71.13333333,1221.0,585.055481,930.21,0,1ª
53,34,90.0,23/03/2020,A,567431,2,1,group 34,2,3,490,363.0337,1633,1598.599976,1556.5,1573.0,1568.400024,0.059,1556.5,,23/03/2020 21:37,23/03/2020 21:37,23/03/2020 21:44,23/03/2020 21:46,23/03/2020 22:30,23/03/2020 22:36,23/03/2020 22:30,23/03/2020 22:41,23/03/2020 22:49,45.91666667,,584.746521,589.84,0,1ª
54,34,91.66666667,23/03/2020,A,71321,2,1,group 34,8,3,530,349.5243,1640,1613.5,1569.5,1574.0,1579.599976,0.057,1569.5,,23/03/2020 23:01,23/03/2020 23:00,23/03/2020 23:08,23/03/2020 23:10,23/03/2020 23:42,24/03/2020 00:08,24/03/2020 00:04,24/03/2020 00:15,24/03/2020 00:20,55.78333333,3606.0,575.0079346,714.07,0,1ª
55,34,93.33333333,24/03/2020,A,567461,2,1,group 140,1,3,570,343.6989,1643,1635.099976,1588.900024,1569.0,1580.300049,0.0131,1588.900024,,24/03/2020 00:45,24/03/2020 00:58,24/03/2020 01:02,,24/03/2020 01:36,24/03/2020 01:26,24/03/2020 01:17,24/03/2020 01:33,24/03/2020 01:58,15.05,,0.0,101.0,0,1ª
56,34,95.0,24/03/2020,A,567481,2,1,group 140,20,3,490,337.7053,1644,1634.699951,1618.599976,1574.0,1594.599976,0.018,1618.599976,,24/03/2020 02:29,24/03/2020 02:28,24/03/2020 02:32,24/03/2020 02:34,24/03/2020 03:24,24/03/2020 02:55,24/03/2020 02:47,24/03/2020 03:20,24/03/2020 03:58,14.61666667,3300.0,0.0,99.99,0,1ª
57,34,96.66666667,25/03/2020,A,567621,2,1,group 97,1,3,520,346.4446,1640,1630.5,1602.400024,1573.0,1589.900024,0.0298,1602.400024,,25/03/2020 02:08,25/03/2020 02:05,25/03/2020 02:10,25/03/2020 02:13,25/03/2020 02:46,25/03/2020 02:33,25/03/2020 02:25,25/03/2020 02:42,25/03/2020 03:23,15.01666667,630.0,0.0,90.9,0,1ª
58,34,98.33333333,25/03/2020,A,567641,2,1,group 97,12,4,580,344.2202,1631,1620.599976,1588.300049,1568.0,1570.0,0.0184,1588.300049,,25/03/2020 04:45,25/03/2020 04:43,25/03/2020 05:15,25/03/2020 04:57,25/03/2020 05:22,25/03/2020 05:35,25/03/2020 05:27,25/03/2020 05:42,25/03/2020 05:51,38.7,845.0,71.68569183,224.22,0,1ª
59,34,100.0,25/03/2020,B,567681,2,1,group 89,1,4,610,341.8626,1613,1625.099976,1604.300049,1577.0,1581.0,0.0134,1604.300049,,25/03/2020 09:14,25/03/2020 09:13,25/03/2020 09:16,25/03/2020 09:18,25/03/2020 09:48,25/03/2020 09:42,25/03/2020 09:33,25/03/2020 09:53,25/03/2020 10:08,17.01666667,,0.0,20.2,0,1ª
60,34,101.6666667,25/03/2020,B,567691,2,1,group 89,20,1,640,327.4428,1645,1652.5,1609.300049,1581.0,1594.900024,0.0126,1609.300049,,25/03/2020 11:00,25/03/2020 10:58,25/03/2020 11:03,25/03/2020 11:06,25/03/2020 11:44,25/03/2020 11:32,25/03/2020 11:25,25/03/2020 11:41,25/03/2020 12:15,22.2,270.0,0.0,36.36,0,1ª
61,34,103.3333333,25/03/2020,B,567711,2,1,group 20,8,3,550,346.6012,1648,1629.099976,1605.5,1601.0,1595.0,0.0435,1605.5,,25/03/2020 15:07,25/03/2020 15:11,25/03/2020 15:15,25/03/2020 15:34,25/03/2020 16:05,25/03/2020 16:04,25/03/2020 15:48,25/03/2020 16:13,25/03/2020 16:20,32.73333333,1045.0,300.1454468,432.28,0,1ª
62,34,105.0,25/03/2020,B,71691,2,1,group 45,8,3,650,336.7937,1608,1609.699951,1582.900024,1560.0,1560.199951,0.0028,1582.900024,,25/03/2020 18:53,25/03/2020 18:50,25/03/2020 18:53,25/03/2020 19:14,25/03/2020 19:23,25/03/2020 19:24,25/03/2020 19:24,25/03/2020 19:41,25/03/2020 19:56,31.26666667,,0.0,254.52,0,1ª
63,34,106.6666667,25/03/2020,C,567751,2,1,group 99,17,3,670,347.312,1654,1642.199951,1621.699951,1587.0,1586.0,0.0301,1621.699951,,25/03/2020 20:14,25/03/2020 20:14,25/03/2020 20:19,,25/03/2020 20:52,25/03/2020 20:56,25/03/2020 20:39,25/03/2020 21:04,25/03/2020 21:12,20.6,,0.0,131.3,0,1ª
64,34,108.3333333,25/03/2020,C,567771,2,1,group 99,8,4,440,357.9372,1633,1622.800049,1602.5,1571.0,1574.099976,0.0407,1602.5,,25/03/2020 22:20,25/03/2020 22:20,25/03/2020 22:28,,25/03/2020 23:01,25/03/2020 22:58,25/03/2020 22:50,25/03/2020 23:08,25/03/2020 23:30,22.06666667,,0.0,59.59,0,1ª
65,34,110.0,26/03/2020,C,567791,2,1,group 99,7,2,690,328.8846,1661,1625.699951,1595.599976,1576.0,1580.199951,0.053,1595.599976,,26/03/2020 00:29,26/03/2020 00:37,26/03/2020 00:42,,26/03/2020 01:53,26/03/2020 01:57,26/03/2020 01:50,26/03/2020 02:07,26/03/2020 02:13,67.65,,590.8526917,544.39,0,1ª
66,34,111.6666667,26/03/2020,C,567811,2,1,group 99,6,4,680,347.5563,1637,1627.800049,1609.099976,1574.0,1584.099976,0.0346,1609.099976,,26/03/2020 03:41,26/03/2020 03:38,26/03/2020 03:41,26/03/2020 03:44,26/03/2020 04:31,26/03/2020 04:06,26/03/2020 03:59,26/03/2020 04:17,26/03/2020 04:54,17.2,,0.0,68.68,0,1ª
67,34,113.3333333,26/03/2020,C,71761,2,1,group 80,6,3,950,326.2841,1628,1624.599976,1601.400024,1578.0,1583.900024,0.067,1601.400024,,26/03/2020 07:52,26/03/2020 07:52,26/03/2020 07:59,,26/03/2020 08:30,26/03/2020 08:36,26/03/2020 08:32,26/03/2020 08:53,26/03/2020 09:15,32.7,2721.0,202.0395813,214.12,0,1ª
68,34,115.0,26/03/2020,B,567861,2,1,group 45,1,4,510,346.0297,1595,1585.400024,1573.699951,1557.0,1555.0,0.0143,1573.699951,,26/03/2020 10:30,26/03/2020 10:27,26/03/2020 10:31,,26/03/2020 10:58,26/03/2020 10:54,26/03/2020 10:54,26/03/2020 11:03,26/03/2020 11:21,22.33333333,,0.0,155.54,0,1ª
69,34,116.6666667,26/03/2020,B,567881,2,1,group 6,8,3,550,353.5337,1613,1621.0,1580.0,1578.0,1584.0,0.299,1580.0,,26/03/2020 13:26,26/03/2020 13:25,26/03/2020 13:30,,26/03/2020 13:54,26/03/2020 13:43,26/03/2020 13:42,26/03/2020 13:52,26/03/2020 14:11,12.01666667,,0.0,406.02,0,1ª
70,34,118.3333333,26/03/2020,B,567891,2,1,group 6,1,3,690,342.1514,1611,1602.400024,1585.300049,1575.0,1576.199951,0.271,1585.300049,,26/03/2020 14:24,26/03/2020 14:23,26/03/2020 14:28,,26/03/2020 14:52,26/03/2020 14:42,26/03/2020 14:40,26/03/2020 14:51,26/03/2020 15:08,12.21666667,,0.0,408.04,0,1ª
71,34,120.0,26/03/2020,B,567901,2,1,group 6,10,2,600,334.1752,1621,1634.300049,1614.5,1575.0,1583.400024,0.264,1614.5,622.2000122,26/03/2020 15:22,26/03/2020 15:19,26/03/2020 15:23,,26/03/2020 15:53,26/03/2020 15:58,26/03/2020 15:53,26/03/2020 16:03,26/03/2020 16:08,30.0,2036.0,0.0,574.69,0,1ª
72,34,121.6666667,26/03/2020,B,567911,2,1,group 6,8,3,690,342.8652,1619,1603.599976,1588.699951,1573.0,1570.599976,0.279,1588.699951,,26/03/2020 16:49,26/03/2020 16:53,26/03/2020 16:56,,26/03/2020 17:51,26/03/2020 17:53,26/03/2020 17:52,26/03/2020 18:01,26/03/2020 18:10,55.71666667,,331.1311646,790.83,0,1ª
73,34,123.3333333,26/03/2020,B,567921,2,1,group 6,1,2,720,343.0785,1638,1576.699951,1548.599976,1573.0,1574.400024,0.343,1548.599976,357.2000122,26/03/2020 18:55,26/03/2020 19:09,26/03/2020 19:14,,26/03/2020 20:22,26/03/2020 20:28,26/03/2020 20:25,26/03/2020 20:34,26/03/2020 20:39,71.1,,1007.68689,1646.3,0,1ª
74,34,125.0,27/03/2020,C,567981,2,1,group 6,20,4,570,340.161,1607,1616.400024,1589.900024,1576.0,1576.300049,0.277,1589.900024,314.7000122,27/03/2020 01:41,27/03/2020 01:38,27/03/2020 01:42,,27/03/2020 02:18,27/03/2020 02:18,27/03/2020 02:15,27/03/2020 02:30,27/03/2020 02:49,33.0,,152.0088348,495.91,0,1ª
75,34,126.6666667,27/03/2020,C,567991,2,1,group 6,7,4,620,341.6952,1609,1630.800049,1611.800049,1576.0,1579.0,0.323,1611.800049,,27/03/2020 02:43,27/03/2020 02:41,27/03/2020 02:46,27/03/2020 02:49,27/03/2020 03:12,27/03/2020 03:13,27/03/2020 03:12,27/03/2020 03:33,27/03/2020 03:41,25.65,2433.0,0.0,491.87,0,1ª
76,34,128.3333333,27/03/2020,C,568001,2,1,group 6,10,4,720,321.9629,1610,1609.099976,1585.800049,1574.0,1581.599976,0.261,1585.800049,,27/03/2020 03:26,27/03/2020 03:40,27/03/2020 03:43,27/03/2020 03:46,27/03/2020 04:08,27/03/2020 04:08,27/03/2020 04:07,27/03/2020 04:21,27/03/2020 04:37,24.06666667,,156.2718353,512.07,0,1ª
77,34,130.0,27/03/2020,C,568011,2,1,group 2,7,4,770,324.8506,1645,1662.699951,1650.800049,1598.0,1606.300049,0.0378,1650.800049,9.57299995,27/03/2020 05:54,27/03/2020 05:57,27/03/2020 06:01,,27/03/2020 06:35,27/03/2020 06:25,27/03/2020 06:23,27/03/2020 06:50,27/03/2020 07:05,21.91666667,3178.0,0.0,152.51,0,1ª
78,34,131.6666667,27/03/2020,D,568031,2,1,group 2,8,3,530,355.6436,1639,1612.599976,1593.599976,1589.0,1587.0,0.295,1593.599976,,27/03/2020 09:04,27/03/2020 09:02,27/03/2020 09:09,27/03/2020 09:19,27/03/2020 09:45,27/03/2020 09:38,27/03/2020 09:33,27/03/2020 09:47,27/03/2020 10:17,23.98333333,,81.64610291,696.9,0,1ª
79,34,133.3333333,27/03/2020,D,568041,2,1,group 2,10,1,580,332.3122,1676,1634.5,1601.400024,1586.0,1591.0,0.335,1601.400024,,27/03/2020 11:32,27/03/2020 11:41,27/03/2020 11:46,27/03/2020 12:18,27/03/2020 12:19,27/03/2020 12:30,27/03/2020 12:28,27/03/2020 12:38,27/03/2020 12:44,41.8,,151.2399902,805.98,0,1ª
80,34,135.0,27/03/2020,D,568051,2,1,group 6,6,1,820,344.7638,1655,1616.0,1595.300049,1597.0,1604.0,0.295,1595.300049,,27/03/2020 13:41,27/03/2020 13:38,27/03/2020 13:43,27/03/2020 13:58,27/03/2020 14:10,27/03/2020 14:26,27/03/2020 14:23,27/03/2020 14:36,27/03/2020 14:44,39.58333333,606.0,501.2120667,899.91,0,1ª
81,34,136.6666667,27/03/2020,D,71941,2,1,group 6,1,2,680,,1666,1595.5,,1597.0,,0.253,,,27/03/2020 16:35,27/03/2020 15:46,,,,27/03/2020 15:48,,,,,,0.0,,0,1ª
82,34,138.3333333,27/03/2020,D,71941,2,2,group 6,1,2,680,337.1352,1666,1586.784938,1565.0,1581.0,1583.099976,0.253,1565.0,,27/03/2020 16:35,27/03/2020 15:53,27/03/2020 15:58,27/03/2020 16:04,27/03/2020 16:57,27/03/2020 16:54,27/03/2020 16:51,27/03/2020 17:03,27/03/2020 17:30,52.93333333,,702.9560852,1137.26,0,1ª
83,34,140.0,27/03/2020,B,568091,2,1,group 6,1,3,610,351.3054,1620,1597.699951,1577.599976,1578.0,1577.199951,0.27,1577.599976,,27/03/2020 20:02,27/03/2020 20:02,27/03/2020 20:06,,27/03/2020 20:52,27/03/2020 21:11,27/03/2020 21:10,27/03/2020 21:19,27/03/2020 21:24,63.43333333,,542.6017151,929.2,0,1ª
84,34,141.6666667,27/03/2020,B,568101,2,1,group 6,6,3,790,344.7039,1625,1602.800049,1583.300049,1584.0,1588.300049,0.318,1583.300049,,27/03/2020 21:09,27/03/2020 21:19,27/03/2020 21:24,,27/03/2020 22:03,27/03/2020 21:50,27/03/2020 21:48,27/03/2020 22:00,27/03/2020 22:31,24.08333333,,262.988739,651.45,0,1ª
85,34,143.3333333,28/03/2020,B,568111,2,1,group 6,6,3,860,333.9014,1632,1607.800049,1591.599976,1596.0,1602.900024,0.251,1591.599976,407.7000122,28/03/2020 01:23,28/03/2020 01:21,28/03/2020 01:26,28/03/2020 01:40,28/03/2020 01:54,28/03/2020 01:55,28/03/2020 01:55,28/03/2020 02:16,28/03/2020 02:29,28.53333333,,401.4724731,795.88,0,1ª
86,34,145.0,28/03/2020,B,71971,2,1,group 6,10,2,620,330.2879,1629,1614.0,1586.099976,1577.0,1584.300049,0.298,1586.099976,,28/03/2020 03:00,28/03/2020 03:11,28/03/2020 03:16,,28/03/2020 03:55,28/03/2020 03:47,28/03/2020 03:47,28/03/2020 03:57,28/03/2020 04:19,30.81666667,,349.1725464,794.87,0,1ª
87,34,146.6666667,28/03/2020,B,568131,2,1,group 12,10,3,550,338.2416,1629,1640.400024,1607.800049,1572.0,1578.199951,0.0213,1607.800049,,28/03/2020 06:52,28/03/2020 06:46,28/03/2020 06:51,28/03/2020 06:53,28/03/2020 07:20,28/03/2020 07:12,28/03/2020 07:09,28/03/2020 07:18,28/03/2020 07:57,17.65,3357.0,0.0,120.19,0,1ª
88,34,148.3333333,28/03/2020,B,71991,2,1,group 12,7,3,610,338.2155,1613,1598.0,1563.699951,1559.0,1553.699951,0.0135,1563.699951,,28/03/2020 07:48,28/03/2020 07:44,28/03/2020 07:48,28/03/2020 08:10,28/03/2020 08:16,28/03/2020 08:21,28/03/2020 08:17,28/03/2020 08:33,28/03/2020 08:49,29.61666667,,163.5078888,298.96,0,1ª
89,34,150.0,28/03/2020,D,72011,2,1,group 12,8,1,580,346.8723,1633,1597.300049,1567.199951,1567.0,1578.800049,0.0265,1567.199951,,28/03/2020 09:45,28/03/2020 09:43,28/03/2020 09:48,28/03/2020 09:50,28/03/2020 10:15,28/03/2020 10:08,28/03/2020 10:07,28/03/2020 10:56,28/03/2020 11:01,18.23333333,,201.5003967,267.65,0,1ª
90,34,151.6666667,28/03/2020,D,72021,2,1,group 12,7,3,530,344.8088,1619,1604.199951,1574.800049,1559.0,1557.199951,0.0039,1574.800049,,28/03/2020 11:42,28/03/2020 11:38,28/03/2020 11:44,28/03/2020 12:05,28/03/2020 12:25,28/03/2020 12:13,28/03/2020 12:06,28/03/2020 12:22,28/03/2020 12:56,22.36666667,,0.0,228.26,0,1ª
91,34,153.3333333,28/03/2020,D,568151,2,1,group 12,1,3,630,346.3404,1619,1601.099976,1569.5,1563.0,1563.300049,0.0127,1569.5,,28/03/2020 12:47,28/03/2020 12:44,28/03/2020 12:50,28/03/2020 12:51,28/03/2020 13:22,28/03/2020 13:08,28/03/2020 13:04,28/03/2020 13:28,28/03/2020 13:54,14.55,,0.0,135.34,0,1ª
92,34,155.0,28/03/2020,D,568161,2,1,group 4,8,3,650,346.3947,1641,1623.099976,1590.699951,1596.0,1604.599976,0.283,1590.699951,,28/03/2020 13:41,28/03/2020 13:39,28/03/2020 13:42,28/03/2020 13:46,28/03/2020 14:25,28/03/2020 14:15,28/03/2020 14:14,28/03/2020 14:39,28/03/2020 14:54,31.78333333,,301.3120422,740.33,0,1ª
93,34,156.6666667,28/03/2020,D,568171,2,1,group 4,10,3,650,334.7172,1624,1632.099976,1596.599976,1583.0,1588.199951,0.263,1596.599976,,28/03/2020 15:02,28/03/2020 15:09,28/03/2020 15:14,28/03/2020 15:16,28/03/2020 15:42,28/03/2020 15:30,28/03/2020 15:27,28/03/2020 15:48,28/03/2020 16:17,13.08333333,406.0,0.0,406.02,0,1ª
94,34,158.3333333,28/03/2020,D,568181,2,1,group 4,1,4,700,339.7464,1613,1633.400024,1609.0,1578.0,1579.0,0.319,1609.0,,28/03/2020 16:05,28/03/2020 16:11,28/03/2020 16:17,28/03/2020 16:19,28/03/2020 17:04,28/03/2020 16:43,28/03/2020 16:42,28/03/2020 17:06,28/03/2020 17:40,24.75,3857.0,0.0,458.54,0,1ª
95,34,160.0,28/03/2020,D,568191,2,1,group 4,2,4,890,324.55,1626,1647.5,1622.099976,1596.0,1602.900024,0.302,1622.099976,,28/03/2020 17:21,28/03/2020 17:21,28/03/2020 17:25,28/03/2020 17:38,28/03/2020 17:50,28/03/2020 17:45,28/03/2020 17:43,28/03/2020 18:28,28/03/2020 18:44,18.33333333,1842.0,0.0,467.63,0,1ª
96,34,161.6666667,28/03/2020,D,568211,2,1,group 4,18,2,660,333.813,1628,1638.300049,1618.599976,1576.0,1591.0,0.309,1618.599976,,28/03/2020 19:16,28/03/2020 19:14,28/03/2020 19:18,28/03/2020 19:20,28/03/2020 20:01,28/03/2020 19:37,28/03/2020 19:36,28/03/2020 19:51,28/03/2020 20:13,18.1,2912.0,0.0,424.2,0,1ª
97,34,163.3333333,28/03/2020,B,568221,2,1,group 4,8,4,700,341.9093,1604,1606.0,1579.400024,1579.0,1577.5,0.261,1579.400024,,28/03/2020 20:36,28/03/2020 20:41,28/03/2020 20:47,28/03/2020 21:04,28/03/2020 21:13,28/03/2020 21:16,28/03/2020 21:15,28/03/2020 21:24,28/03/2020 21:47,28.18333333,,181.5816956,626.2,0,1ª
98,34,165.0,28/03/2020,B,568231,2,1,group 4,20,3,610,338.8017,1617,1605.199951,1579.199951,1583.0,1579.0,0.283,1579.199951,,28/03/2020 22:12,28/03/2020 22:09,28/03/2020 22:14,28/03/2020 22:17,28/03/2020 22:38,28/03/2020 22:45,28/03/2020 22:44,28/03/2020 22:58,28/03/2020 23:19,30.05,,201.2343903,653.47,0,1ª
99,34,166.6666667,28/03/2020,B,72101,2,1,group 4,18,2,590,334.0704,1630,1611.5,1587.900024,1583.0,1585.300049,0.332,1587.900024,,28/03/2020 22:55,28/03/2020 23:00,28/03/2020 23:06,,28/03/2020 23:21,28/03/2020 23:38,28/03/2020 23:37,28/03/2020 23:47,29/03/2020 00:03,31.23333333,815.0,217.5938568,671.65,0,1ª
100,34,168.3333333,29/03/2020,B,568251,2,1,group 4,8,3,650,345.9505,1619,1610.199951,1584.900024,1583.0,1586.900024,0.212,1584.900024,,29/03/2020 00:13,29/03/2020 00:22,29/03/2020 00:26,29/03/2020 00:44,29/03/2020 00:54,29/03/2020 00:52,29/03/2020 00:50,29/03/2020 01:06,29/03/2020 01:37,23.55,,151.9995422,626.2,0,1ª
101,34,170.0,29/03/2020,B,568261,2,1,group 4,10,3,570,345.3903,1615,1603.400024,1584.300049,1579.0,1579.199951,0.297,1584.300049,,29/03/2020 01:12,29/03/2020 01:15,29/03/2020 01:20,,29/03/2020 01:42,29/03/2020 01:55,29/03/2020 01:55,29/03/2020 02:05,29/03/2020 02:21,34.65,,151.3338165,606.0,0,1ª
102,34,171.6666667,29/03/2020,B,568271,2,1,group 4,18,2,620,329.3192,1631,1604.699951,1585.599976,1586.0,1590.199951,0.28,1585.599976,492.1000061,29/03/2020 02:46,29/03/2020 02:48,29/03/2020 02:52,,29/03/2020 03:12,29/03/2020 03:16,29/03/2020 03:12,29/03/2020 03:23,29/03/2020 03:49,19.76666667,,235.410141,671.65,0,1ª
103,34,173.3333333,29/03/2020,B,568281,2,1,group 4,8,3,610,350.393,1620,1598.900024,1582.5,1583.0,1584.300049,0.362,1582.5,,29/03/2020 03:59,29/03/2020 04:01,29/03/2020 04:04,,29/03/2020 04:38,29/03/2020 04:29,29/03/2020 04:26,29/03/2020 04:46,29/03/2020 05:15,21.81666667,,181.1271668,637.31,0,1ª
104,34,175.0,29/03/2020,B,568291,2,1,group 4,20,4,690,338.7459,1607,1599.199951,1583.199951,1577.0,1578.199951,0.251,1583.199951,,29/03/2020 05:07,29/03/2020 04:59,29/03/2020 05:03,29/03/2020 05:33,29/03/2020 05:39,29/03/2020 05:43,29/03/2020 05:39,29/03/2020 05:49,29/03/2020 05:58,36.63333333,776.0,186.4399567,650.44,0,1ª
105,34,176.6666667,29/03/2020,B,568301,2,1,group 4,18,3,780,319.9783,1612,1610.199951,1591.300049,1577.0,1582.199951,0.286,1591.300049,,29/03/2020 06:42,29/03/2020 06:41,29/03/2020 06:44,29/03/2020 06:51,29/03/2020 07:18,29/03/2020 07:07,29/03/2020 07:04,29/03/2020 07:14,29/03/2020 07:38,19.43333333,,0.0,494.9,0,1ª
106,34,178.3333333,29/03/2020,B,72141,2,1,group 4,1,3,670,343.757,1619,1600.800049,1582.300049,1580.0,1586.400024,0.313,1582.300049,,29/03/2020 07:13,29/03/2020 07:15,29/03/2020 07:20,29/03/2020 07:37,29/03/2020 07:41,29/03/2020 07:45,29/03/2020 07:45,29/03/2020 07:55,29/03/2020 08:17,25.48333333,355.0,247.9767151,665.59,0,1ª
107,34,180.0,29/03/2020,A,568321,2,1,group 4,20,3,550,342.787,1632,1621.599976,1583.900024,1592.0,1599.199951,0.262,1583.900024,412.3999939,29/03/2020 08:53,29/03/2020 09:00,29/03/2020 09:11,,29/03/2020 09:35,29/03/2020 09:39,29/03/2020 09:38,29/03/2020 09:51,29/03/2020 10:00,27.55,,306.0650024,760.53,0,1ª
108,34,181.6666667,29/03/2020,A,568351,2,1,group 4,20,3,680,334.3484,1619,1613.300049,1589.900024,1583.0,1587.599976,0.268,1589.900024,388.3999939,29/03/2020 12:37,29/03/2020 12:42,29/03/2020 12:49,,29/03/2020 13:13,29/03/2020 13:05,29/03/2020 13:04,29/03/2020 13:21,29/03/2020 14:06,14.9,,0.0,376.73,0,1ª
109,34,183.3333333,29/03/2020,A,568361,2,1,group 4,18,3,480,340.4366,1621,1594.099976,1568.599976,1583.0,1589.199951,0.435,1568.599976,380.6000061,29/03/2020 14:20,29/03/2020 14:27,29/03/2020 14:33,29/03/2020 14:47,29/03/2020 15:08,29/03/2020 15:09,29/03/2020 15:07,29/03/2020 15:17,29/03/2020 15:44,34.18333333,724.0,431.3623516,902.94,0,1ª
110,34,185.0,29/03/2020,A,568371,2,1,group 4,20,4,690,334.1459,1607,1605.0,1589.300049,1579.0,1574.400024,0.359,1589.300049,465.1000061,29/03/2020 16:25,29/03/2020 16:22,29/03/2020 16:28,,29/03/2020 16:51,29/03/2020 16:46,29/03/2020 16:45,29/03/2020 16:54,29/03/2020 17:15,16.58333333,,0.0,436.32,0,1ª
111,34,186.6666667,29/03/2020,A,72201,2,1,group 4,1,3,800,334.2359,1614,1615.800049,1590.699951,1579.0,1581.900024,0.279,1590.699951,383.5,29/03/2020 17:14,29/03/2020 17:11,29/03/2020 17:16,,29/03/2020 17:37,29/03/2020 17:39,29/03/2020 17:37,29/03/2020 17:47,29/03/2020 18:07,21.21666667,1142.0,0.0,385.82,0,1ª
