groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle,NA_crystal_weight,NA_first_factor_x,NA_final_factor_x,NA_previous_adamantium,NA_etherium_before_start,NA_expected_start,NA_start_subprocess1,NA_start_critical_subprocess1,NA_predicted_process_end,NA_process_end,NA_subprocess1_end,NA_reported_on_tower,NA_opened,NA_chemical_x,NA_raw_kryptonite,NA_argon,NA_pure_seastone,NA_groups
28,51.24087591,2020-12-11,C,109751.0,1,1,group 196,17,4,700.0,322.4855,1642.0,1633.900024,1607.0,1584.0,1591.0,0.265,502.7999878,2020-12-11 21:24:00,2020-12-11 21:26:00,2020-12-11 21:33:00,2020-12-11 21:36:00,2020-12-11 22:18:00,2020-12-11 22:14:00,2020-12-11 22:13:00,2020-12-11 22:25:00,2020-12-11 22:58:00,40.43333333,1815.0,0.0,449.61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,52.55474453,2020-12-11,C,606611.0,1,1,group 196,14,1,700.0,339.0287,1670.0,1636.099976,1604.0,1588.0,1595.0,0.352,684.2000122,2020-12-11 23:17:00,2020-12-11 23:17:00,2020-12-11 23:20:00,2020-12-11 23:24:00,2020-11-13 00:06:00,2020-11-13 00:12:00,2020-11-13 00:10:00,2020-11-13 00:23:00,2020-11-13 00:38:00,49.8,1815.0,263.1832253,677.09,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,60.53030303,2020-12-12,D,115161.0,2,1,group 186,14,4,620.0,334.3169,1625.0,1617.300049,1601.0,1563.0,1567.300049,0.0416,268.5,2020-12-12 00:26:00,2020-12-12 00:25:00,2020-12-12 00:30:00,2020-01-08 05:54:00,2020-12-12 01:00:00,2020-12-12 01:00:00,2020-12-12 00:59:00,2020-12-12 01:09:00,2020-12-12 01:15:00,29.21666667,1000.0,0.0,61.61,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,61.81818182,2020-12-12,D,612471.0,2,1,group 78,10,4,650.0,341.1553,1610.0,1647.400024,1625.099976,1574.0,1578.900024,0.198,268.5,2020-12-12 02:23:00,2020-12-12 02:28:00,2020-12-12 02:35:00,2020-12-12 02:38:00,2020-12-12 03:01:00,2020-12-12 03:05:00,2020-12-12 03:05:00,2020-12-12 03:15:00,2020-12-12 03:43:00,29.53333333,6051.0,0.0,299.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,63.10606061,2020-12-12,D,612481.0,2,1,group 78,13,1,780.0,345.2483,1643.0,1648.300049,1628.699951,1581.0,1596.099976,0.192,268.5,2020-12-12 03:32:00,2020-12-12 03:26:00,2020-12-12 03:31:00,2020-12-12 03:34:00,2020-12-12 04:18:00,2020-12-12 03:53:00,2020-12-12 03:52:00,2020-12-12 04:05:00,2020-12-12 04:47:00,21.61666667,2682.0,0.0,373.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,64.39393939,2020-12-12,D,612491.0,2,1,group 78,2,1,670.0,343.3326,1656.0,1675.800049,1642.900024,1581.0,1590.5,0.183,268.5,2020-12-12 04:23:00,2020-12-12 04:28:00,2020-12-12 04:33:00,2020-12-12 04:38:00,2020-12-12 05:17:00,2020-12-12 05:01:00,2020-12-12 05:00:00,2020-12-12 05:17:00,2020-12-12 05:53:00,26.93333333,5539.0,0.0,428.24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,65.68181818,2020-12-12,D,612501.0,2,1,group 78,15,4,560.0,344.5413,1611.0,1638.099976,1616.099976,1574.0,1583.099976,0.19,268.5,2020-12-12 05:29:00,2020-12-12 05:35:00,2020-12-12 05:42:00,2020-12-12 05:45:00,2020-12-12 06:26:00,2020-12-12 06:04:00,2020-12-12 06:03:00,2020-12-12 06:22:00,2020-12-12 07:00:00,20.81666667,3982.0,0.0,440.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,66.96969697,2020-12-12,D,612511.0,2,1,group 78,16,2,580.0,339.6067,1641.0,1633.199951,1605.300049,1577.0,1580.699951,0.223,268.5,2020-12-12 06:23:00,2020-12-12 06:35:00,2020-12-12 06:43:00,2020-12-12 07:12:00,2020-12-12 07:33:00,2020-12-12 07:37:00,2020-12-12 07:36:00,2020-12-12 07:47:00,2020-12-12 08:06:00,52.88333333,2079.0,205.7005463,530.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,68.25757576,2020-12-12,C,612521.0,2,1,group 79,2,3,600.0,357.3512,1625.0,1682.199951,1661.099976,1583.0,1588.5,0.129,268.5,2020-12-12 08:41:00,2020-12-12 08:37:00,2020-12-12 08:42:00,2020-12-12 08:45:00,2020-12-12 09:10:00,2020-12-12 09:10:00,2020-12-12 09:07:00,2020-12-12 09:17:00,2020-12-12 09:28:00,25.41666667,12239.0,0.0,533.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,69.54545455,2020-12-12,C,612531.0,2,1,group 79,15,4,550.0,343.7365,1608.0,1599.5,1577.699951,1574.0,1580.5,0.195,268.5,2020-12-12 09:43:00,2020-12-12 09:38:00,2020-12-12 09:41:00,2020-12-12 09:55:00,2020-12-12 10:10:00,2020-12-12 10:02:00,2020-12-12 10:00:00,2020-12-12 10:20:00,2020-12-12 10:36:00,18.78333333,1815.0,151.1999054,355.52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,70.83333333,2020-12-12,C,612541.0,2,1,group 79,7,3,560.0,342.29525,1621.0,1627.900024,1594.800049,1577.0,1582.0,0.191,268.5,2020-12-12 10:35:00,2020-12-12 10:38:00,2020-01-08 00:20:00,2020-01-08 05:54:00,2020-01-08 00:41:00,2020-12-12 10:41:00,2020-01-08 00:54:00,2019-09-11 23:57:00,2021-06-01 10:22:00,28.01666667,1815.0,0.0,355.17,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0
33,72.12121212,2020-12-12,C,612571.0,2,1,group 79,10,3,520.0,354.052,1623.0,1630.400024,1596.300049,1577.0,1586.400024,0.187,268.5,2020-12-12 15:12:00,2020-12-12 15:12:00,2020-12-12 15:16:00,2020-12-12 15:18:00,2020-12-12 15:44:00,2020-12-12 15:30:00,2020-12-12 15:29:00,2020-12-12 15:45:00,2020-12-12 16:23:00,12.41666667,597.0,0.0,276.74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,73.40909091,2020-12-12,C,612581.0,2,1,group 79,11,4,540.0,344.0161,1614.0,1651.5,1631.400024,1572.0,1573.300049,0.154,268.5,2020-12-12 16:17:00,2020-12-12 16:23:00,2020-12-12 16:26:00,2020-12-12 16:28:00,2020-12-12 16:56:00,2020-12-12 16:57:00,2020-12-12 16:56:00,2020-12-12 17:11:00,2020-12-12 17:25:00,29.56666667,9002.0,0.0,429.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,74.6969697,2020-12-12,A,612621.0,2,1,group 23,11,3,660.0,329.373,1622.0,1615.199951,1587.400024,1585.0,1590.099976,0.0112,268.5,2020-12-12 20:10:00,2020-12-12 20:14:00,2020-12-12 20:17:00,2020-01-08 05:54:00,2020-12-12 20:50:00,2020-12-12 20:45:00,2020-12-12 20:44:00,2020-12-12 20:58:00,2020-12-12 21:06:00,27.15,1815.0,242.8407135,489.85,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,75.98484848,2020-12-12,A,612631.0,2,1,group 23,13,3,700.0,352.2316,1608.0,1619.900024,1596.5,1577.0,1580.400024,0.0419,268.5,2020-12-12 20:58:00,2020-12-12 21:02:00,2020-12-12 21:07:00,2020-01-08 05:54:00,2000-12-12 21:28:00,2000-12-12 21:29:00,2020-12-12 21:27:00,2020-12-12 21:38:00,2020-12-12 22:01:00,20.05,1815.0,0.0,79.79,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,77.27272727,2020-12-12,A,612611.0,2,1,group 23,16,4,490.0,339.7173,1621.0,1631.0,1603.800049,1578.0,1582.300049,0.0037,268.5,2020-12-12 21:40:00,2020-12-12 21:42:00,2020-12-12 21:47:00,2020-12-12 21:53:00,2020-12-12 22:06:00,2020-12-12 22:12:00,2020-12-12 22:12:00,2020-12-12 22:20:00,2020-12-12 22:55:00,25.08333333,1553.0,0.0,214.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,78.56060606,2020-12-12,A,612641.0,2,1,group 23,2,3,680.0,348.1863,1631.0,1614.900024,1577.699951,1579.0,1583.400024,0.05,2.11799979,2020-12-12 22:19:00,2020-12-12 22:27:00,2020-12-12 22:36:00,2020-01-08 05:54:00,2020-12-12 23:15:00,2020-12-12 23:10:00,2020-12-12 23:09:00,2020-12-12 23:21:00,2020-12-12 23:49:00,33.71666667,1815.0,301.1488953,353.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,79.84848485,2020-12-13,A,612681.0,2,1,group 23,13,3,900.0,337.9624,1614.0,1652.400024,1638.0,1579.0,1584.5,0.01,21.18000031,2020-12-13 00:30:00,2020-12-13 00:28:00,2020-12-13 00:31:00,2020-12-13 00:43:00,2020-12-13 01:07:00,2020-12-13 01:04:00,2020-12-13 01:03:00,2020-12-13 01:22:00,2020-12-13 01:36:00,31.56666667,4739.0,0.0,243.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,81.13636364,2020-12-13,A,612701.0,2,1,group 1,14,1,640.0,333.9855,1647.0,1615.800049,1612.0,1583.0,1588.199951,0.284,268.5,2020-12-13 01:57:00,2020-12-13 01:53:00,2020-12-13 01:55:00,2020-01-08 05:54:00,2020-12-13 02:19:00,2020-12-13 02:27:00,2020-12-13 02:27:00,2020-12-13 03:00:00,2020-12-13 03:05:00,31.48333333,306.0,0.0,591.86,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,82.42424242,2020-12-13,A,612731.0,2,1,group 66,11,3,540.0,348.1031,1662.0,1619.900024,1579.699951,1591.0,1598.300049,0.383,362.7000122,2020-12-13 03:21:00,2020-12-13 03:21:00,2020-12-13 03:39:00,2020-12-13 03:45:00,2020-12-13 04:35:00,2020-12-13 04:41:00,2020-12-13 04:41:00,2020-12-13 04:51:00,2020-12-13 05:11:00,61.71666667,1815.0,601.7119751,727.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,83.71212121,2020-12-13,A,612781.0,2,1,group 66,2,4,640.0,338.9943,1653.0,1623.699951,1594.800049,1578.0,1582.0,0.299,268.5,2020-12-13 06:53:00,2020-12-13 06:18:00,2020-01-08 00:20:00,2020-01-08 05:54:00,2020-12-13 07:39:00,2020-12-13 06:18:00,2020-01-08 00:54:00,2019-09-11 23:57:00,2021-06-01 10:22:00,28.01666667,1815.0,0.0,355.17,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0
33,85.0,2020-12-13,A,612761.0,2,1,group 66,16,3,650.0,340.772,1659.0,1600.300049,1534.900024,1572.0,1569.0,0.272,269.5,2020-12-13 06:07:00,2020-12-13 06:19:00,2020-12-13 06:22:00,2020-12-13 06:28:00,2020-12-13 07:18:00,2020-12-13 07:24:00,2020-12-13 07:22:00,2020-12-13 07:32:00,2020-12-13 07:37:00,60.26666667,1815.0,701.2634888,805.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,86.28787879,2020-12-13,C,612811.0,2,1,group 66,11,3,720.0,331.6739,1647.0,1620.5,1588.0,1574.0,1586.099976,0.304,554.0,2020-12-13 08:33:00,2020-12-13 08:29:00,2020-12-13 08:31:00,2020-12-13 08:42:00,2020-12-13 09:39:00,2020-12-13 09:15:00,2020-12-13 09:14:00,2020-12-13 09:28:00,2020-12-13 09:48:00,42.86666667,716.0,203.1842957,539.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,87.57575758,2020-12-13,C,612841.0,2,1,group 22,16,4,540.0,342.29525,1628.0,1636.900024,1607.5,1588.0,1621.699951,0.0105,268.5,2020-12-13 10:15:00,2020-12-13 10:14:00,2020-12-13 10:17:00,2020-12-13 10:19:00,2020-01-08 00:41:00,2020-12-13 10:43:00,2020-12-13 10:41:00,2020-12-13 11:48:00,2020-12-13 11:54:00,24.11666667,1815.0,301.6872559,422.18,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
33,88.86363636,2020-12-13,C,612881.0,2,1,group 22,14,3,470.0,355.155,1608.0,1636.300049,1605.900024,1574.0,1578.0,0.016,268.5,2020-12-13 13:19:00,2020-12-13 13:19:00,2020-12-13 13:22:00,2020-12-13 13:24:00,2020-12-13 13:45:00,2020-12-13 13:43:00,2020-12-13 13:42:00,2020-12-13 13:51:00,2020-12-13 13:56:00,19.55,4018.0,0.0,172.71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,90.15151515,2020-12-13,C,612901.0,2,1,group 22,16,3,540.0,347.3133,1618.0,1603.800049,1568.800049,1578.0,1583.0,0.0474,268.5,2020-12-13 15:10:00,2020-12-13 15:09:00,2020-12-13 15:13:00,2020-12-13 15:30:00,2020-12-13 15:42:00,2020-12-13 15:47:00,2020-12-13 15:44:00,2020-12-13 15:55:00,2020-12-13 16:04:00,31.03333333,1815.0,337.9431763,400.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,91.43939394,2020-12-13,C,612911.0,2,1,group 22,10,3,670.0,345.3636,1627.0,1618.699951,1578.400024,1579.0,1585.800049,0.0376,268.5,2020-12-13 15:47:00,2020-12-13 15:59:00,2020-12-13 16:06:00,2020-12-13 16:24:00,2020-12-13 16:41:00,2020-12-13 16:36:00,2020-12-13 16:35:00,2020-12-13 16:45:00,2020-12-13 17:05:00,28.16666667,812.0,311.2488709,384.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,92.72727273,2020-12-13,C,612931.0,2,1,group 22,14,3,580.0,344.471,1619.0,1603.5,1576.300049,1574.0,1586.800049,0.0185,268.5,2020-12-13 16:57:00,2020-12-13 17:04:00,2020-12-13 17:07:00,2020-12-13 17:22:00,2020-12-13 17:59:00,2020-12-13 17:36:00,2020-12-13 17:36:00,2020-12-13 17:46:00,2020-12-13 18:17:00,28.83333333,1288.0,351.3494568,513.08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,94.01515152,2020-12-13,C,612961.0,2,1,group 5,11,3,620.0,349.7269,1614.0,1623.699951,1616.400024,1576.0,1580.0,0.313,268.5,2020-12-13 19:36:00,2020-12-13 19:37:00,2020-12-13 19:45:00,2020-01-08 05:54:00,2020-12-13 20:11:00,2020-12-13 20:15:00,2020-12-13 20:15:00,2020-12-13 20:25:00,2020-12-13 20:31:00,29.41666667,4306.0,0.0,544.39,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,95.3030303,2020-12-13,A,612981.0,2,1,group 24,16,4,550.0,342.29525,1614.0,1586.099976,1575.0,1591.0,1590.0,0.331,268.5,2020-12-13 21:26:00,2020-12-13 21:34:00,2020-12-13 21:39:00,2020-01-08 05:54:00,2020-01-08 00:41:00,2020-12-13 22:45:00,2020-12-13 22:45:00,2020-12-13 23:37:00,2020-12-13 23:46:00,66.75,1815.0,488.6596375,1109.99,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
33,96.59090909,2020-12-13,A,612991.0,2,1,group 24,8,2,630.0,328.7458,1630.0,1611.0,1579.800049,1579.0,1585.0,0.394,268.5,2020-12-13 23:45:00,2020-12-13 23:47:00,2020-12-13 23:51:00,2020-01-08 05:54:00,2020-12-14 00:15:00,2020-12-14 00:24:00,2020-12-14 00:24:00,2020-12-14 00:35:00,2020-12-14 00:51:00,32.86666667,664.0,251.4158325,497.93,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,97.87878788,2020-12-14,A,613001.0,2,1,group 24,11,3,640.0,337.1663,1631.0,1626.0,1578.199951,1581.0,1586.5,0.0191,4.61500025,2020-12-14 00:40:00,2020-12-14 00:37:00,2020-12-14 00:42:00,2020-01-08 05:54:00,2020-12-14 01:07:00,2020-12-14 01:19:00,2020-12-14 01:19:00,2020-12-14 01:28:00,2020-12-14 01:53:00,37.06666667,400.0,281.3202515,463.59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,99.16666667,2020-12-14,A,613021.0,2,1,group 1,15,2,640.0,340.1005,1647.0,1601.699951,1579.5,1585.0,1592.900024,0.0445,268.5,2020-12-14 01:12:00,2020-12-14 01:30:00,2020-12-14 01:34:00,2020-01-08 05:54:00,2020-12-14 02:31:00,2020-12-14 01:57:00,2020-12-14 01:57:00,2020-12-14 02:56:00,2020-12-14 03:08:00,23.35,1815.0,452.8648987,367.64,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,100.4545455,2020-12-14,A,613031.0,2,1,group 24,7,2,820.0,333.3,1636.0,1629.400024,1584.900024,1577.0,1584.5,0.0385,268.5,2020-12-14 02:01:00,2020-12-14 02:09:00,2020-12-14 02:14:00,2020-01-08 05:54:00,2020-12-14 02:52:00,2020-12-14 02:41:00,2020-12-14 02:41:00,2020-12-14 02:50:00,2020-12-14 03:01:00,26.56666667,1815.0,151.2384033,257.55,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,101.7424242,2020-12-14,A,613051.0,2,1,group 24,8,4,670.0,333.9683,1610.0,1611.0,1599.900024,1580.0,1584.599976,0.346,268.5,2020-12-14 03:06:00,2020-12-14 03:09:00,2020-12-14 03:14:00,2020-01-08 05:54:00,2020-12-14 03:32:00,2020-12-14 03:37:00,2020-12-14 03:37:00,2020-12-14 03:47:00,2020-12-14 04:07:00,23.5,806.0,0.0,486.82,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,103.030303,2020-12-14,A,613081.0,2,1,group 1,14,3,650.0,335.8078,1625.0,1635.599976,1602.400024,1582.0,1584.900024,0.0297,268.5,2020-12-14 05:24:00,2020-12-14 05:27:00,2020-12-14 05:30:00,2020-12-14 05:33:00,2020-12-14 06:08:00,2020-12-14 06:00:00,2020-12-14 06:00:00,2020-12-14 06:12:00,2020-12-14 06:35:00,29.85,1815.0,0.0,95.95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,104.3181818,2020-12-14,A,613101.0,2,1,group 1,10,3,750.0,334.2862,1626.0,1602.900024,1597.699951,1593.0,1594.300049,0.303,268.5,2020-12-14 07:30:00,2020-12-14 07:24:00,2020-12-14 07:29:00,2020-01-08 05:54:00,2020-12-14 08:03:00,2020-12-14 07:56:00,2020-12-14 07:56:00,2020-12-14 08:06:00,2020-12-14 08:25:00,27.01666667,1815.0,161.7640839,685.79,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,105.6060606,2020-12-14,B,613111.0,2,1,group 1,11,3,760.0,326.7594,1620.0,1622.199951,1617.599976,1576.0,1582.699951,0.332,268.5,2020-12-14 08:08:00,2020-12-14 08:13:00,2020-12-14 08:19:00,2020-12-14 08:32:00,2020-12-14 08:54:00,2020-12-14 08:52:00,2020-12-14 08:51:00,2020-12-14 09:02:00,2020-12-14 09:18:00,32.81666667,2479.0,0.0,516.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,106.8939394,2020-12-14,B,613121.0,2,1,group 1,14,3,710.0,327.8104,1616.0,1608.599976,1591.199951,1577.0,1578.900024,0.288,268.5,2020-12-14 09:20:00,2020-12-14 09:21:00,2020-12-14 09:26:00,2020-01-08 05:54:00,2020-12-14 09:46:00,2020-12-14 09:47:00,2020-12-14 09:44:00,2020-12-14 09:55:00,2020-12-14 10:07:00,17.61666667,1815.0,0.0,416.12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,108.1818182,2020-12-14,B,613131.0,2,1,group 1,2,1,650.0,331.1776,1653.0,1607.800049,1590.900024,1575.0,1580.0,0.296,268.5,2020-12-14 09:56:00,2020-12-14 10:07:00,2020-12-14 10:11:00,2020-01-08 05:54:00,2020-12-14 10:33:00,2020-12-14 10:47:00,2020-12-14 10:45:00,2020-12-14 10:54:00,2020-12-14 10:59:00,34.18333333,433.0,224.4089661,753.46,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,109.469697,2020-12-14,B,613151.0,2,1,group 29,10,3,650.0,354.0182,1627.0,1629.400024,1617.099976,1592.0,1592.199951,0.324,268.5,2020-12-14 11:07:00,2020-12-14 11:06:00,2020-12-14 11:09:00,2020-01-08 05:54:00,2020-12-14 11:38:00,2020-12-14 11:42:00,2020-12-14 11:39:00,2020-12-14 11:50:00,2020-12-14 12:09:00,29.13333333,1815.0,0.0,518.13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,110.7575758,2020-12-14,B,613161.0,2,1,group 1,11,3,650.0,360.4754,1611.0,1643.5,1616.900024,1574.0,1578.300049,0.0029,268.5,2020-12-14 11:43:00,2020-12-14 11:56:00,2020-12-14 11:59:00,2020-01-08 05:54:00,2020-12-14 12:27:00,2020-12-14 12:29:00,2020-12-14 12:28:00,2020-12-14 12:37:00,2020-12-14 12:42:00,29.33333333,5530.0,0.0,288.86,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,112.0454545,2020-12-14,B,613181.0,2,1,group 29,16,1,520.0,346.8348,1635.0,1606.599976,1592.0,1573.0,1575.199951,0.302,268.5,2020-12-14 13:20:00,2020-12-14 13:18:00,2020-12-14 13:22:00,2020-01-08 05:54:00,2020-12-14 13:54:00,2020-12-14 14:05:00,2020-12-14 14:04:00,2020-12-14 14:13:00,2020-12-14 14:17:00,41.93333333,1700.0,198.8302307,843.35,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,113.3333333,2020-12-14,B,613211.0,2,1,group 29,14,3,550.0,339.5716,1618.0,1633.199951,1618.099976,1578.0,1586.599976,0.05,268.5,2020-12-14 16:06:00,2020-12-14 16:03:00,2020-12-14 16:04:00,2020-01-08 05:54:00,2020-12-14 16:48:00,2020-12-14 16:33:00,2020-12-14 16:33:00,2020-12-14 16:49:00,2020-12-14 17:18:00,28.65,2679.0,0.0,475.71,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,114.6212121,2020-12-19,A,613471.0,2,1,group 44,15,4,610.0,341.5674,1617.0,1639.300049,1606.699951,1576.0,1578.0,0.0278,268.5,2020-12-19 10:38:00,2020-12-19 10:36:00,2020-12-19 10:41:00,2020-01-08 05:54:00,2020-12-19 11:22:00,2020-12-19 11:19:00,2020-12-19 11:19:00,2020-12-19 11:36:00,2020-12-19 12:12:00,37.9,886.0,0.0,173.72,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,115.9090909,2020-12-19,A,613481.0,2,1,group 121,16,3,750.0,326.1172,1623.0,1603.0,1580.5,1587.0,1589.400024,0.339,268.5,2020-12-19 11:41:00,2020-12-19 11:46:00,2020-12-19 11:58:00,2020-01-08 05:54:00,2020-12-19 12:56:00,2020-12-19 13:02:00,2020-12-19 13:02:00,2020-12-19 13:30:00,2020-12-19 13:41:00,64.55,1815.0,523.4322815,907.99,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,117.1969697,2020-12-19,A,613511.0,2,1,group 121,7,2,620.0,352.9833,1625.0,1611.199951,1592.699951,1575.0,1580.5,0.308,268.5,2020-12-19 14:26:00,2020-12-19 14:22:00,2020-12-19 14:30:00,2020-01-08 05:54:00,2020-12-19 15:06:00,2020-12-19 14:49:00,2020-12-19 14:49:00,2020-12-19 15:02:00,2020-12-19 15:39:00,19.26666667,1815.0,0.0,430.26,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,118.4848485,2020-12-19,A,613521.0,2,1,group 121,15,3,740.0,334.9267,1619.0,1607.699951,1584.900024,1572.0,1576.300049,0.274,268.5,2020-12-19 15:07:00,2020-12-19 15:09:00,2020-12-19 15:17:00,2020-01-08 05:54:00,2020-12-19 16:08:00,2020-12-19 16:04:00,2020-12-19 16:03:00,2020-12-19 16:14:00,2020-12-19 16:44:00,46.38333333,1815.0,181.7086029,570.65,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,119.7727273,2020-12-19,A,613561.0,2,1,group 121,16,2,770.0,324.7015,1623.0,1607.400024,1575.099976,1574.0,1575.699951,0.291,268.5,2020-12-19 18:57:00,2020-12-19 18:55:00,2020-12-19 19:01:00,2020-01-08 05:54:00,2020-12-19 19:29:00,2020-12-19 19:35:00,2020-12-19 19:35:00,2020-12-19 19:47:00,2020-12-19 20:05:00,33.73333333,1815.0,251.2321472,590.85,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,121.0606061,2020-12-19,D,613611.0,2,1,group 29,16,3,580.0,338.7994,1609.0,1616.699951,1592.300049,1574.0,1577.0,0.343,604.5999756,2020-12-19 23:13:00,2020-12-19 23:05:00,2020-12-19 23:10:00,2020-12-19 23:27:00,2020-12-19 23:34:00,2020-12-19 23:38:00,2020-12-19 23:37:00,2020-12-19 23:50:00,2020-12-20 00:01:00,27.73333333,1312.0,0.0,530.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,122.3484848,2020-12-20,D,613671.0,2,1,group 29,14,3,660.0,337.5513,1611.0,1631.5,1616.900024,1576.0,1577.800049,0.279,666.7999878,2020-12-20 04:18:00,2020-12-20 04:13:00,2020-12-20 04:17:00,2020-01-08 05:54:00,2020-12-20 04:44:00,2020-12-20 04:53:00,2020-12-20 04:51:00,2020-12-20 05:03:00,2020-12-20 05:15:00,33.95,4387.0,0.0,544.39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,123.6363636,2020-12-20,C,613811.0,2,1,group 29,14,4,650.0,341.6639,1606.0,1618.800049,1603.400024,1573.0,1571.5,0.246,268.5,2020-12-20 15:12:00,2020-12-20 15:12:00,2020-12-20 15:18:00,2020-01-08 05:54:00,2020-12-20 15:48:00,2020-12-20 15:53:00,2020-12-20 15:49:00,2020-12-20 16:01:00,2020-12-20 16:16:00,31.81666667,1391.0,0.0,574.69,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33,124.9242424,2020-12-20,C,613831.0,2,1,group 29,16,4,610.0,344.2994,1613.0,1650.699951,1631.0,1580.0,1584.199951,0.05,268.5,2020-12-20 16:42:00,2020-12-20 16:42:00,2020-12-20 16:42:00,2020-01-08 05:54:00,2020-12-20 17:08:00,2020-12-20 17:17:00,2020-12-20 17:15:00,2020-12-20 17:31:00,2020-12-20 18:20:00,32.93333333,5460.0,0.0,481.77,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
